SiteName,Easting,Northing
0,,
J40/0708,1452655.0,5050382.0
J40/0710,1446004.0,5042775.0
J40/0770,1446744.0,5044092.0
J40/0771,1447591.0,5044210.0
J40/0772,1447580.0,5043785.0
J40/0775,1451935.0,5051658.0
J40/0776,1453013.0,5051827.0
J40/0778,1452656.0,5050377.0
J40/0779,1453294.0,5050819.0
J40/0780,1452655.0,5049688.0
J40/0795,1451687.0,5049377.0
J40/0814,1445270.0,5050165.0
J40/0816,1446326.0,5048342.0
J40/0822,1453420.0,5053425.0
J40/0826,1448466.0,5050028.0
J40/0837,1452687.0,5048501.0
J40/0869,1448175.0,5029791.0
J40/0878,1449867.0,5050359.0
J40/0918,1451915.0,5049027.0
J40/0932,1452426.0,5054519.0
J40/0940,1452454.0,5057529.0
J40/0971,1452917.0,5053391.0
J40/0973,1445154.0,5057789.0
J40/0975,1429858.0,5028752.0
J40/0976,1432799.0,5028641.0
J40/0995,1453750.0,5056050.0
J40/1011,1446339.0,5056886.0
J40/1012,1451226.0,5053217.0
J40/1024,1454303.0,5039090.0
J40/1031,1428784.0,5030243.0
J40/1044,1446613.0,5044559.0
J40/1046,1450803.0,5042341.0
J40/1047,1445367.0,5048681.0
J40/1048,1452292.0,5048265.0
J40/1053,1446968.0,5047441.0
J40/1056,1449816.0,5053306.0
J40/1058,1446966.0,5047431.0
J40/1068,1452200.0,5042521.0
J40/1091,1449354.0,5028540.0
J40/1092,1449995.0,5047782.0
J40/1104,1447573.0,5043987.0
J40/1106,1448561.0,5036276.0
J40/1110,1448158.0,5058015.0
J40/1131,1441032.0,5028612.0
J41/0001,1441548.0,5027008.0
J41/0002,1452677.0,5023808.0
J41/0003,1444095.0,5025166.0
J41/0004,1445303.0,5027426.0
J41/0006,1454048.0,5027439.0
J41/0007,1439985.0,5028283.0
J41/0008,1444247.0,5025682.0
J41/0011,1445363.0,5026369.0
J41/0012,1443686.0,5026773.0
J41/0013,1450136.0,5024841.0
J41/0014,1451893.0,5025453.0
J41/0015,1444565.0,5027127.0
J41/0016,1450086.0,5025091.0
J41/0017,1450186.0,5024591.0
J41/0018,1450270.0,5024574.0
J41/0019,1449886.0,5024591.0
J41/0020,1449986.0,5024791.0
J41/0021,1450186.0,5024791.0
J41/0022,1450986.0,5024392.0
J41/0023,1451186.0,5025292.0
J41/0024,1453586.0,5024893.0
J41/0025,1446077.0,5025311.0
J41/0026,1447914.0,5024946.0
J41/0027,1448264.0,5025695.0
J41/0028,1449686.0,5025291.0
J41/0029,1441985.0,5028185.0
J41/0030,1443303.0,5027708.0
J41/0031,1449586.0,5024591.0
J41/0032,1449986.0,5024591.0
J41/0033,1450037.0,5024021.0
J41/0034,1450036.0,5024541.0
J41/0035,1451584.0,5027892.0
J41/0036,1450284.0,5027291.0
J41/0040,1448386.0,5025590.0
J41/0054,1439879.0,5028387.0
J41/0062,1425286.0,5026872.0
J41/0153,1449526.0,5028281.0
J41/0226,1423661.0,5028089.0
K35/0034,1482165.0,5183587.0
K36/0012,1484384.0,5169494.0
K36/0019,1493243.0,5150498.0
K36/0027,1486770.0,5149377.0
K36/0033,1478422.0,5160947.0
K36/0036,1477146.0,5162218.0
K36/0055,1483275.0,5153424.0
K36/0056,1481324.0,5152206.0
K36/0061,1479550.0,5153758.0
K36/0088,1483898.0,5170779.0
K36/0104,1490382.0,5160392.0
K36/0106,1491078.0,5152821.0
K36/0108,1477105.0,5154242.0
K36/0118,1471952.0,5150764.0
K36/0119,1487199.0,5156520.0
K36/0172,1477296.0,5167578.0
K36/0197,1499701.0,5148515.0
K36/0210,1487334.0,5162454.0
K36/0220,1484669.0,5152257.0
K36/0231,1485643.0,5149398.0
K36/0232,1475271.0,5154559.0
K36/0244,1473786.0,5166174.0
K36/0282,1479553.0,5153759.0
K36/0315,1469301.0,5155743.0
K36/0435,1498417.0,5151756.0
K36/0436,1479251.0,5153730.0
K36/0439,1499247.0,5159058.0
K36/0480,1478970.0,5160211.0
K36/0489,1496322.0,5154884.0
K36/0493,1499247.0,5159058.0
K36/0494,1499247.0,5159058.0
K36/0495,1499247.0,5159058.0
K36/0528,1497921.0,5174685.0
K36/0540,1483558.0,5148989.0
K36/0577,1479816.0,5148750.0
K36/0586,1474404.0,5154500.0
K36/0656,1486718.0,5150609.0
K36/0684,1488755.0,5173763.0
K36/0687,1499049.0,5164019.0
K36/0694,1476291.0,5150272.0
K36/0759,1481495.0,5159116.0
K36/0762,1477175.0,5160321.0
K36/0780,1474403.0,5148723.0
K36/0781,1476016.0,5151468.0
K36/0973,1460318.0,5149549.0
K36/0984,1494272.0,5158456.0
K36/1073,1499253.0,5159053.0
K36/1074,1497762.0,5168460.0
K37/0004,1497174.0,5145642.0
K37/0018,1496668.0,5129225.0
K37/0026,1495959.0,5119471.0
K37/0028,1498225.0,5136557.0
K37/0034,1486893.0,5128064.0
K37/0038,1481563.0,5124651.0
K37/0044,1476251.0,5119461.0
K37/0049,1486789.0,5128176.0
K37/0050,1490643.0,5121378.0
K37/0060,1499362.0,5133427.0
K37/0066,1487002.0,5146442.0
K37/0071,1490727.0,5146189.0
K37/0073,1479155.0,5144405.0
K37/0083,1470378.0,5136043.0
K37/0087,1496008.0,5135563.0
K37/0088,1495587.0,5135587.0
K37/0089,1469795.0,5132664.0
K37/0096,1473236.0,5122438.0
K37/0102,1469261.0,5136518.0
K37/0103,1468426.0,5134234.0
K37/0109,1471984.0,5145519.0
K37/0114,1480896.0,5139998.0
K37/0130,1464057.0,5122433.0
K37/0132,1494836.0,5146050.0
K37/0134,1493461.0,5122575.0
K37/0137,1488311.0,5125773.0
K37/0147,1496401.0,5135524.0
K37/0148,1494760.0,5134162.0
K37/0155,1488198.0,5131360.0
K37/0156,1490715.0,5132241.0
K37/0175,1488256.0,5134811.0
K37/0188,1489518.0,5137228.0
K37/0200,1490814.0,5138818.0
K37/0201,1496259.0,5140243.0
K37/0204,1489164.0,5140077.0
K37/0215,1487848.0,5144112.0
K37/0216,1480276.0,5139769.0
K37/0219,1488324.0,5145262.0
K37/0222,1483788.0,5144101.0
K37/0224,1479229.0,5142513.0
K37/0225,,
K37/0231,1479952.0,5123306.0
K37/0232,1478193.0,5121617.0
K37/0234,1475190.0,5122524.0
K37/0237,1485321.0,5126811.0
K37/0243,1479791.0,5126353.0
K37/0245,1474924.0,5125122.0
K37/0246,1483698.0,5129221.0
K37/0260,1472192.0,5130961.0
K37/0262,1466684.0,5130805.0
K37/0266,1481245.0,5135924.0
K37/0268,1463748.0,5132268.0
K37/0269,1466247.0,5134490.0
K37/0272,1476495.0,5142716.0
K37/0281,1471995.0,5120793.0
K37/0324,1486342.0,5125952.0
K37/0336,1497782.0,5135904.0
K37/0339,1474335.0,5121590.0
K37/0351,1494523.0,5127188.0
K37/0356,1468136.0,5131236.0
K37/0357,1489196.0,5139456.0
K37/0358,1495053.0,5135853.0
K37/0366,1490619.0,5130635.0
K37/0371,1497697.0,5134443.0
K37/0381,1478807.0,5138563.0
K37/0383,1494355.0,5130930.0
K37/0407,1491347.0,5125961.0
K37/0408,1491753.0,5125515.0
K37/0413,1475132.0,5132688.0
K37/0415,1488510.0,5129602.0
K37/0425,1460917.0,5138522.0
K37/0436,1498028.0,5133344.0
K37/0439,1496687.0,5134804.0
K37/0442,1476960.0,5131945.0
K37/0443,1485188.0,5142035.0
K37/0455,1496185.0,5136443.0
K37/0465,1460483.0,5131561.0
K37/0466,1492591.0,5123574.0
K37/0467,1498630.0,5123626.0
K37/0468,1493524.0,5130663.0
K37/0473,1498869.0,5137680.0
K37/0474,1499317.0,5131775.0
K37/0476,1495878.0,5135322.0
K37/0480,1483534.0,5122179.0
K37/0483,1497088.0,5131354.0
K37/0490,1495958.0,5134994.0
K37/0492,1499985.0,5138791.0
K37/0493,1465029.0,5130877.0
K37/0499,1470086.0,5121609.0
K37/0500,1469176.0,5122436.0
K37/0502,1492437.0,5138076.0
K37/0503,1498177.0,5133056.0
K37/0516,1496846.0,5135916.0
K37/0536,1473567.0,5145556.0
K37/0547,1494864.0,5119802.0
K37/0550,1489882.0,5123964.0
K37/0561,1495846.0,5136538.0
K37/0562,1480186.0,5123332.0
K37/0563,1496327.0,5135693.0
K37/0574,1476490.0,5136226.0
K37/0595,1472087.0,5130078.0
K37/0599,1486809.0,5139520.0
K37/0604,1479846.0,5132315.0
K37/0610,1495487.0,5120786.0
K37/0613,1492469.0,5132442.0
K37/0619,1498647.0,5123098.0
K37/0622,1495112.0,5135897.0
K37/0634,1496598.0,5119615.0
K37/0643,1491330.0,5138244.0
K37/0659,1495957.0,5121564.0
K37/0663,1488692.0,5136613.0
K37/0664,1476234.0,5124590.0
K37/0671,1460827.0,5121479.0
K37/0680,1494185.0,5124374.0
K37/0684,1460199.0,5126336.0
K37/0685,1495337.0,5134894.0
K37/0689,1481127.0,5144556.0
K37/0693,1485906.0,5138583.0
K37/0697,1496077.0,5134842.0
K37/0702,1498545.0,5132239.0
K37/0704,1492066.0,5128978.0
K37/0717,1483623.0,5120298.0
K37/0721,1484877.0,5122666.0
K37/0722,1495091.0,5123038.0
K37/0723,1498437.0,5132150.0
K37/0724,1491638.0,5135933.0
K37/0726,1489127.0,5129795.0
K37/0735,1486707.0,5137344.0
K37/0736,1486221.0,5132851.0
K37/0751,1492138.0,5135242.0
K37/0759,1484960.0,5148195.0
K37/0765,1475444.0,5123648.0
K37/0801,1460545.0,5126106.0
K37/0810,1498746.0,5132382.0
K37/0813,1465983.0,5128152.0
K37/0819,1496298.0,5137034.0
K37/0832,1488276.0,5134718.0
K37/0833,1487975.0,5148057.0
K37/0840,1492937.0,5122148.0
K37/0871,1461393.0,5126810.0
K37/0885,1497968.0,5133803.0
K37/0944,1475177.0,5132579.0
K37/0961,1494476.0,5138459.0
K37/0968,1495997.0,5133118.0
K37/0972,1494394.0,5131571.0
K37/0980,1492479.0,5137017.0
K37/1004,1494357.0,5135958.0
K37/1006,1487443.0,5143133.0
K37/1008,1496508.0,5133973.0
K37/1010,1494685.0,5122189.0
K37/1012,1497834.0,5133776.0
K37/1014,1497246.0,5136987.0
K37/1061,1485680.0,5135295.0
K37/1065,1469372.0,5119578.0
K37/1117,1482748.0,5118793.0
K37/1118,1483034.0,5119193.0
K37/1134,1479334.0,5122891.0
K37/1148,1489459.0,5122910.0
K37/1153,1499955.0,5122800.0
K37/1157,1492670.0,5118396.0
K37/1160,1492032.0,5119595.0
K37/1162,1496840.0,5122482.0
K37/1177,1492339.0,5125484.0
K37/1178,1491891.0,5125534.0
K37/1182,1492430.0,5128393.0
K37/1189,1499427.0,5132841.0
K37/1282,1472995.0,5139800.0
K37/1284,1499820.0,5138485.0
K37/1285,1498928.0,5140514.0
K37/1292,1490325.0,5138860.0
K37/1301,1460176.0,5120028.0
K37/1310,1467975.0,5122650.0
K37/1311,1469700.0,5121830.0
K37/1312,1469751.0,5119828.0
K37/1335,1472516.0,5119530.0
K37/1336,1473438.0,5118485.0
K37/1377,1466155.0,5123741.0
K37/1381,1470375.0,5120263.0
K37/1383,1470561.0,5120296.0
K37/1390,1472724.0,5139363.0
K37/1397,1493927.0,5126892.0
K37/1444,1481336.0,5140682.0
K37/1457,1479897.0,5131996.0
K37/1468,1493576.0,5136792.0
K37/1479,1493929.0,5138254.0
K37/1502,1491672.0,5133975.0
K37/1531,1471323.0,5133199.0
K37/1532,1470739.0,5132819.0
K37/1540,1489205.0,5139467.0
K37/1555,1485074.0,5139421.0
K37/1556,1499646.0,5145923.0
K37/1563,1467930.0,5137904.0
K37/1587,1486113.0,5140526.0
K37/1603,1492603.0,5136689.0
K37/1640,1462122.0,5127798.0
K37/1649,1490776.0,5139288.0
K37/1661,1493496.0,5136758.0
K37/1668,1474703.0,5130324.0
K37/1679,1472727.0,5137097.0
K37/1686,1472651.0,5135065.0
K37/1703,1498708.0,5140730.0
K37/1705,1496448.0,5131034.0
K37/1711,1489659.0,5134394.0
K37/1733,1494976.0,5127107.0
K37/1738,1473816.0,5140318.0
K37/1745,1494654.0,5127313.0
K37/1747,1489166.0,5140074.0
K37/1748,1489140.0,5140430.0
K37/1749,1490656.0,5137905.0
K37/1767,1495841.0,5133469.0
K37/1784,1493325.0,5130916.0
K37/1786,1476186.0,5129666.0
K37/1788,1479235.0,5134752.0
K37/1789,1495156.0,5134510.0
K37/1791,1485159.0,5119614.0
K37/1792,1494633.0,5126828.0
K37/1793,1473863.0,5131663.0
K37/1806,1496895.0,5134491.0
K37/1807,1494630.0,5135445.0
K37/1862,1498353.0,5134836.0
K37/1880,1483569.0,5141191.0
K37/1908,1494095.0,5125135.0
K37/1938,1494937.0,5132738.0
K37/1939,1494579.0,5133172.0
K37/1949,1486901.0,5121829.0
K37/1951,1463794.0,5119400.0
K37/1972,1495404.0,5138566.0
K37/1988,1481923.0,5127521.0
K37/1997,1481009.0,5142795.0
K37/1999,1474800.0,5131256.0
K37/2036,1481190.0,5125787.0
K37/2085,1484761.0,5127534.0
K37/2126,1492338.0,5132522.0
K37/2130,1468827.0,5138011.0
K37/2133,1488014.0,5134744.0
K37/2151,1493730.0,5124270.0
K37/2153,1494405.0,5121685.0
K37/2156,1496136.0,5130604.0
K37/2159,1485442.0,5138496.0
K37/2162,1473649.0,5137895.0
K37/2166,1494357.0,5135955.0
K37/2184,1484660.0,5122813.0
K37/2227,1495184.0,5118206.0
K37/2232,1492697.0,5123667.0
K37/2234,1491318.0,5127303.0
K37/2242,1493637.0,5139691.0
K37/2244,1497326.0,5137781.0
K37/2245,1496557.0,5139242.0
K37/2246,1492277.0,5141951.0
K37/2253,1495860.0,5136588.0
K37/2254,1493414.0,5135259.0
K37/2257,1499376.0,5140532.0
K37/2297,1482838.0,5135967.0
K37/2299,1490560.0,5144690.0
K37/2301,1492142.0,5140821.0
K37/2302,1476859.0,5143617.0
K37/2303,1491834.0,5131904.0
K37/2307,1489444.0,5145757.0
K37/2310,1494287.0,5129583.0
K37/2311,1484154.0,5133036.0
K37/2313,1494011.0,5124005.0
K37/2314,1494533.0,5123037.0
K37/2315,1491751.0,5123244.0
K37/2316,1495461.0,5120756.0
K37/2317,1492022.0,5119575.0
K37/2318,1492632.0,5118396.0
K37/2322,1491192.0,5121884.0
K37/2323,1493980.0,5125144.0
K37/2324,1492332.0,5137558.0
K37/2325,1499119.0,5128045.0
K37/2333,1498323.0,5134799.0
K37/2342,1479672.0,5129894.0
K37/2347,1495587.0,5135587.0
K37/2360,1485445.0,5121206.0
K37/2369,1494218.0,5133736.0
K37/2384,1491496.0,5132334.0
K37/2387,1492360.0,5132904.0
K37/2390,1492571.0,5123584.0
K37/2409,1479335.0,5131453.0
K37/2410,1481057.0,5126461.0
K37/2430,1462444.0,5129156.0
K37/2438,1471121.0,5138067.0
K37/2439,1482677.0,5125504.0
K37/2458,1490980.0,5140409.0
K37/2461,1482103.0,5124771.0
K37/2468,1480511.0,5120592.0
K37/2479,1464680.0,5142796.0
K37/2485,1475713.0,5123394.0
K37/2489,1481899.0,5126419.0
K37/2514,1473588.0,5147048.0
K37/2538,1490378.0,5139341.0
K37/2542,1484845.0,5140461.0
K37/2543,1474057.0,5127505.0
K37/2551,1467961.0,5137862.0
K37/2591,1475235.0,5122040.0
K37/2603,1491330.0,5138244.0
K37/2651,1490793.0,5119325.0
K37/2663,1483275.0,5126591.0
K37/2728,1493493.0,5128914.0
K37/2750,1478861.0,5146776.0
K37/2751,1480532.0,5147120.0
K37/2766,1483493.0,5119767.0
K37/2774,1494181.0,5124445.0
K37/2871,1491830.0,5131711.0
K37/2896,1460116.0,5125976.0
K37/2905,1493543.0,5129043.0
K37/2960,1486522.0,5136447.0
K37/2977,1495273.0,5139067.0
K37/2996,1480202.0,5130070.0
K37/3016,1484352.0,5141778.0
K37/3049,1495242.0,5136311.0
K37/3052,1494768.0,5136645.0
K37/3086,1480362.0,5127321.0
K37/3091,1492043.0,5142850.0
K37/3114,1496720.0,5134695.0
K37/3146,1493416.0,5135266.0
K37/3150,1485831.0,5140600.0
K37/3156,1493954.0,5123977.0
K37/3190,1464705.0,5144696.0
K38/0006,1481805.0,5110879.0
K38/0014,1470785.0,5103519.0
K38/0015,1472239.0,5109330.0
K38/0037,1474639.0,5108892.0
K38/0041,1460278.0,5112422.0
K38/0042,1472139.0,5108871.0
K38/0044,1474638.0,5109992.0
K38/0065,1460176.0,5107373.0
K38/0066,1477090.0,5104580.0
K38/0087,1465240.0,5095687.0
K38/0088,1462380.0,5092897.0
K38/0089,1462249.0,5092238.0
K38/0091,1463844.0,5098990.0
K38/0096,1489456.0,5113562.0
K38/0097,1490010.0,5118227.0
K38/0098,1487734.0,5115795.0
K38/0100,1483586.0,5113464.0
K38/0101,1481017.0,5113996.0
K38/0102,1478964.0,5118059.0
K38/0105,1472213.0,5100961.0
K38/0106,1476070.0,5104023.0
K38/0108,1475070.0,5104863.0
K38/0111,1470241.0,5102891.0
K38/0120,1469414.0,5104554.0
K38/0127,1473239.0,5109481.0
K38/0135,1475254.0,5115560.0
K38/0144,1470521.0,5114227.0
K38/0146,1468847.0,5115257.0
K38/0148,1471276.0,5117427.0
K38/0153,1467437.0,5115889.0
K38/0158,1463171.0,5118006.0
K38/0160,1460501.0,5088587.0
K38/0164,1460646.0,5093489.0
K38/0165,1460676.0,5093849.0
K38/0171,1460956.0,5093939.0
K38/0172,1461408.0,5093457.0
K38/0174,1461146.0,5093589.0
K38/0180,1461447.0,5090590.0
K38/0184,1463222.0,5090650.0
K38/0185,1463212.0,5090767.0
K38/0194,1462528.0,5093685.0
K38/0202,1464405.0,5094040.0
K38/0222,1461246.0,5092489.0
K38/0231,1472642.0,5101392.0
K38/0240,1467814.0,5100145.0
K38/0252,1488685.0,5112496.0
K38/0253,1471741.0,5102592.0
K38/0254,1469805.0,5105751.0
K38/0255,1470766.0,5103853.0
K38/0264,1473374.0,5100952.0
K38/0268,1462884.0,5099069.0
K38/0274,1460540.0,5093958.0
K38/0278,1461969.0,5093588.0
K38/0287,1460412.0,5096317.0
K38/0296,1463489.0,5112658.0
K38/0332,1464245.0,5095290.0
K38/0340,1461747.0,5092090.0
K38/0347,1462016.0,5089319.0
K38/0356,1472026.0,5105793.0
K38/0360,1475578.0,5111732.0
K38/0367,1469697.0,5106742.0
K38/0371,1474238.0,5102404.0
K38/0383,1470734.0,5103698.0
K38/0385,1486722.0,5118637.0
K38/0386,1460895.0,5108817.0
K38/0394,1470778.0,5103487.0
K38/0404,1470046.0,5107633.0
K38/0405,1470411.0,5106883.0
K38/0406,1464956.0,5099697.0
K38/0407,1462715.0,5105296.0
K38/0408,1462286.0,5113441.0
K38/0409,1472040.0,5105481.0
K38/0410,1468839.0,5111970.0
K38/0411,1488278.0,5116311.0
K38/0412,1485553.0,5114383.0
K38/0413,1488529.0,5116392.0
K38/0424,1462882.0,5092929.0
K38/0425,1462846.0,5093190.0
K38/0426,1462203.0,5092920.0
K38/0427,1462439.0,5093529.0
K38/0430,1462296.0,5092828.0
K38/0431,1463846.0,5092040.0
K38/0434,1462646.0,5094340.0
K38/0435,1462296.0,5093590.0
K38/0436,1461830.0,5092158.0
K38/0437,1461901.0,5091183.0
K38/0441,1466944.0,5097291.0
K38/0449,1462894.0,5098789.0
K38/0450,1462644.0,5099189.0
K38/0459,1470974.0,5108282.0
K38/0468,1460389.0,5113317.0
K38/0469,1460569.0,5112577.0
K38/0472,1460079.0,5113887.0
K38/0473,1474119.0,5102435.0
K38/0490,1466934.0,5096391.0
K38/0491,1467044.0,5096341.0
K38/0492,1466924.0,5096311.0
K38/0493,1466944.0,5096251.0
K38/0494,1466974.0,5096201.0
K38/0495,1466924.0,5096211.0
K38/0496,1466894.0,5096201.0
K38/0497,1466874.0,5096201.0
K38/0498,1466834.0,5096291.0
K38/0499,1466834.0,5096301.0
K38/0500,1466814.0,5096381.0
K38/0501,1466794.0,5096351.0
K38/0502,1466904.0,5096421.0
K38/0503,1466884.0,5096421.0
K38/0504,1466804.0,5096421.0
K38/0505,1466774.0,5096411.0
K38/0506,1466724.0,5096441.0
K38/0507,1466874.0,5096421.0
K38/0508,1466794.0,5096461.0
K38/0509,1466684.0,5096561.0
K38/0510,1466784.0,5096461.0
K38/0511,1466724.0,5096471.0
K38/0512,1466714.0,5096481.0
K38/0513,1466734.0,5096491.0
K38/0514,1466654.0,5096531.0
K38/0515,1466574.0,5096611.0
K38/0516,1466794.0,5096271.0
K38/0517,1479967.0,5113421.0
K38/0518,1466804.0,5096361.0
K38/0519,1466864.0,5096221.0
K38/0520,1466344.0,5096671.0
K38/0521,1466224.0,5096791.0
K38/0522,1466004.0,5096641.0
K38/0523,1465994.0,5096631.0
K38/0524,1465874.0,5096501.0
K38/0525,1465854.0,5096491.0
K38/0526,1465824.0,5096441.0
K38/0527,1465804.0,5096441.0
K38/0528,1465774.0,5096411.0
K38/0529,1465904.0,5096501.0
K38/0530,1466164.0,5096441.0
K38/0531,1466514.0,5096131.0
K38/0532,1466744.0,5095941.0
K38/0538,1465425.0,5096150.0
K38/0539,1465794.0,5096431.0
K38/0540,1466364.0,5096331.0
K38/0604,1472600.0,5113231.0
K38/0615,1482270.0,5113959.0
K38/0618,1470896.0,5103413.0
K38/0619,1470898.0,5103385.0
K38/0637,1474350.0,5104409.0
K38/0644,1465613.0,5106922.0
K38/0659,1465570.0,5113636.0
K38/0667,1463938.0,5116636.0
K38/0669,1464348.0,5115228.0
K38/0671,1463608.0,5115588.0
K38/0672,1464158.0,5114998.0
K38/0674,1468034.0,5104289.0
K38/0675,1482255.0,5117393.0
K38/0679,1470577.0,5103502.0
K38/0680,1476026.0,5110915.0
K38/0683,1478227.0,5111263.0
K38/0684,1468299.0,5109933.0
K38/0689,1467015.0,5094641.0
K38/0690,1472516.0,5101848.0
K38/0698,1474965.0,5103192.0
K38/0712,1461399.0,5115493.0
K38/0715,1471425.0,5110387.0
K38/0720,1463764.0,5116896.0
K38/0743,1488204.0,5115884.0
K38/0747,1471256.0,5103398.0
K38/0754,1486261.0,5116456.0
K38/0760,1471091.0,5103132.0
K38/0795,1463249.0,5096842.0
K38/0819,1461267.0,5115405.0
K38/0840,1462220.0,5092921.0
K38/0850,1462988.0,5095906.0
K38/0852,1467148.0,5114109.0
K38/0860,1465589.0,5095249.0
K38/0861,1473337.0,5113811.0
K38/0950,1462781.0,5108063.0
K38/0957,1470720.0,5106391.0
K38/0974,1484426.0,5118001.0
K38/0979,1478393.0,5110395.0
K38/0980,1461336.0,5092929.0
K38/1001,1460170.0,5117915.0
K38/1017,1474196.0,5110681.0
K38/1020,1480824.0,5114066.0
K38/1032,1481619.0,5115985.0
K38/1050,1481852.0,5108092.0
K38/1073,1466938.0,5103534.0
K38/1075,1471359.0,5108711.0
K38/1077,1473003.0,5108347.0
K38/1078,1470651.0,5103681.0
K38/1079,1472329.0,5105292.0
K38/1081,1471398.0,5108598.0
K38/1092,1468387.0,5118179.0
K38/1097,1476277.0,5112142.0
K38/1171,1471211.0,5104002.0
K38/1181,1478612.0,5111783.0
K38/1230,1477285.0,5113135.0
K38/1272,1471010.0,5099602.0
K38/1298,1468717.0,5111026.0
K38/1301,1474867.0,5113041.0
K38/1302,1474966.0,5115731.0
K38/1314,1477490.0,5107270.0
K38/1316,1477359.0,5106093.0
K38/1334,1463135.0,5096360.0
K38/1354,1466046.0,5114527.0
K38/1357,1479069.0,5105864.0
K38/1358,1476697.0,5114192.0
K38/1366,1469845.0,5109291.0
K38/1372,1475263.0,5105275.0
K38/1379,1473715.0,5117764.0
K38/1380,1473715.0,5117764.0
K38/1381,1473715.0,5117764.0
K38/1396,1475107.0,5107481.0
K38/1402,1465499.0,5113843.0
K38/1433,1468678.0,5111985.0
K38/1443,1476537.0,5112542.0
K38/1512,1472162.0,5118055.0
K38/1540,1474965.0,5103192.0
K38/1544,1468004.0,5100578.0
K38/1571,1483541.0,5113595.0
K38/1671,1461830.0,5092156.0
K38/1690,1467420.0,5115265.0
K38/1691,1477308.0,5104908.0
K38/1692,1477987.0,5105366.0
K38/1700,1472006.0,5104149.0
K38/1701,1472260.0,5103883.0
K38/1704,1476076.0,5104010.0
K38/1705,1479436.0,5105700.0
K38/1706,1479436.0,5105700.0
K38/1707,1479436.0,5105700.0
K38/1712,1467658.0,5096808.0
K38/1774,1482451.0,5112903.0
K38/1776,1469493.0,5098159.0
K38/1777,1477829.0,5106260.0
K38/1800,1475638.0,5106769.0
K38/1801,1475199.0,5106134.0
K38/1802,1472913.0,5109759.0
K38/1807,1487038.0,5113678.0
K38/1821,1479435.0,5105701.0
K38/1843,1484451.0,5117856.0
K38/1861,1464107.0,5092969.0
K38/1869,1475897.0,5111891.0
K38/1892,1484293.0,5112693.0
K38/1894,1485330.0,5111271.0
K38/1932,1462493.0,5101989.0
K38/1933,1486525.0,5112385.0
K38/1934,1483597.0,5109785.0
K38/1935,1489853.0,5117375.0
K38/1995,1475105.0,5107485.0
K38/2096,1471637.0,5102824.0
K38/2111,1473751.0,5110390.0
K38/2154,1461778.0,5112620.0
K38/2155,1463944.0,5110315.0
K38/2163,1461643.0,5095887.0
K38/2200,1488931.0,5112579.0
K38/2210,1460568.0,5093424.0
K38/2244,1496376.0,5118166.0
K38/2270,1462935.0,5094960.0
K38/2273,1466483.0,5113724.0
K38/2274,1472396.0,5101427.0
K38/2316,1460781.0,5096432.0
K38/2329,1473307.0,5102001.0
K38/2331,1473334.0,5102014.0
K38/2358,1461931.0,5092329.0
K38/2377,1461356.0,5093209.0
K38/2435,1462926.0,5095827.0
K39/0001,1461853.0,5087861.0
K39/0006,1460449.0,5088079.0
K39/0013,1460149.0,5086939.0
K39/0020,1460098.0,5076074.0
K39/0021,1460029.0,5086749.0
K39/0025,1460515.0,5087599.0
K39/0026,1460449.0,5087579.0
K39/0027,1460449.0,5087569.0
K39/0028,1460219.0,5086939.0
K39/0033,1460397.0,5087160.0
K39/0045,1460249.0,5087579.0
K39/0057,1461451.0,5087826.0
K39/0066,1461172.0,5080331.0
K39/0067,1461422.0,5080231.0
K39/0068,1461202.0,5079761.0
K39/0257,1461520.0,5087820.0
K39/0258,1461570.0,5087880.0
L34/0002,1530412.0,5219774.0
L34/0003,1531332.0,5220954.0
L34/0004,1535017.0,5222312.0
L34/0024,1539781.0,5211652.0
L34/0052,1537219.0,5209828.0
L34/0066,1537420.0,5213395.0
L34/0067,1537380.0,5213356.0
L35/0004,1534812.0,5205723.0
L35/0005,1535543.0,5202345.0
L35/0009,1532276.0,5181640.0
L35/0021,1534969.0,5199383.0
L35/0023,1534741.0,5207218.0
L35/0031,1535416.0,5207914.0
L35/0044,1536168.0,5201211.0
L35/0051,1532238.0,5201827.0
L35/0058,1536096.0,5202985.0
L35/0062,1527163.0,5205100.0
L35/0068,1538510.0,5204879.0
L35/0072,1539440.0,5208136.0
L35/0078,1525334.0,5205696.0
L35/0081,1537593.0,5198682.0
L35/0082,1538888.0,5198369.0
L35/0083,1538010.0,5197581.0
L35/0084,1537986.0,5201329.0
L35/0085,1531479.0,5193193.0
L35/0086,1538162.0,5190241.0
L35/0107,1513457.0,5201149.0
L35/0108,1512917.0,5201279.0
L35/0130,1518216.0,5196081.0
L35/0157,1516117.0,5178685.0
L35/0158,1515537.0,5178965.0
L35/0159,1515367.0,5179075.0
L35/0160,1514817.0,5179285.0
L35/0161,1514917.0,5180385.0
L35/0169,1521545.0,5194751.0
L35/0171,1522443.0,5184286.0
L35/0175,1520367.0,5185833.0
L35/0182,1521015.0,5195281.0
L35/0187,1537285.0,5183250.0
L35/0190,1533265.0,5184666.0
L35/0191,1536265.0,5183932.0
L35/0192,1534670.0,5186708.0
L35/0194,1535595.0,5188271.0
L35/0196,1513217.0,5201579.0
L35/0197,1522814.0,5190982.0
L35/0198,1519515.0,5194881.0
L35/0199,1521515.0,5185284.0
